"","tract_name","pop_total","pop_total_25plus","median_household_income","pop_white","pop_black","pop_amerindian","pop_asian","pop_nativehawaii","pop_otherrace","pop_tworaces","pop_hispanic","mhinc_2544ages","mhinc_4465ages","fips_state_code","fips_county_code","tract","mhinc","pct_popam","pct_popas","pct_pophi","pct_popbl","pct_popwh","pct_pophp","pct_poptr","pct_popothr","pocrace","race_brks_nonwhiteasian","inc_brks"
"3762","Census Tract 70.04, Fresno County, California",5508,3640,57202,1099,26,17,417,0,6,196,3747,54336,93359,6,19,"007004",147695,0.3,7.6,68,0.5,20,0,3.6,0.1,68.8,"60-79%","$100-149k"
"3763","Census Tract 71, Fresno County, California",7629,4293,34742,585,23,25,217,0,0,23,6756,31250,39969,6,19,"007100",71219,0.3,2.8,88.6,0.3,7.7,0,0.3,0,89.2,"80-89%","$50-74k"
"3764","Census Tract 3113, Los Angeles County, California",3963,2860,87286,2159,127,0,433,0,0,85,1159,125086,101169,6,37,"311300",226255,0,10.9,29.2,3.2,54.5,0,2.1,0,32.4,"20-39%","$200k+"
"3765","Census Tract 3200, Los Angeles County, California",0,0,-666666666,0,0,0,0,0,0,0,0,NA,NA,6,37,"320000",NA,0,0,0,0,0,0,0,0,0,"0-19%",NA
"3766","Census Tract 4006.04, Los Angeles County, California",3211,2088,77821,947,92,7,523,0,0,39,1603,85903,79196,6,37,"400604",165099,0.2,16.3,49.9,2.9,29.5,0,1.2,0,53,"40-59%","$150-199k"
"3767","Census Tract 4012.03, Los Angeles County, California",5316,3789,76029,2289,262,34,629,0,0,169,1933,98690,91058,6,37,"401203",189748,0.6,11.8,36.4,4.9,43.1,0,3.2,0,41.9,"40-59%","$150-199k"
"3768","Census Tract 4015, Los Angeles County, California",6229,3730,73919,2456,437,40,413,1,9,102,2771,72344,78833,6,37,"401500",151177,0.6,6.6,44.5,7,39.4,0,1.6,0.1,52.1,"40-59%","$150-199k"
"3769","Census Tract 4016.02, Los Angeles County, California",6264,3975,68662,2527,252,25,106,0,0,297,3057,66090,83750,6,37,"401602",149840,0.4,1.7,48.8,4,40.3,0,4.7,0,53.2,"40-59%","$100-149k"
"3770","Census Tract 1011.10, Los Angeles County, California",4566,3137,51209,2471,52,0,282,5,0,61,1695,60302,60076,6,37,"101110",120378,0,6.2,37.1,1.1,54.1,0.1,1.3,0,38.2,"20-39%","$100-149k"
"3771","Census Tract 1032, Los Angeles County, California",6285,4742,66522,3286,383,0,348,0,47,152,2069,106939,67647,6,37,"103200",174586,0,5.5,32.9,6.1,52.3,0,2.4,0.7,39,"20-39%","$150-199k"
"3772","Census Tract 1041.03, Los Angeles County, California",3902,2486,83542,360,574,0,343,0,8,20,2597,61083,100417,6,37,"104103",161500,0,8.8,66.6,14.7,9.2,0,0.5,0.2,81.3,"80-89%","$150-199k"
"3773","Census Tract 1066.03, Los Angeles County, California",3252,2274,105573,1725,87,0,727,29,0,222,462,98125,155556,6,37,"106603",253681,0,22.4,14.2,2.7,53,0.9,6.8,0,16.9,"0-19%","$200k+"
"3774","Census Tract 1081.02, Los Angeles County, California",3605,2580,94504,1747,126,12,1285,0,0,148,287,111458,94978,6,37,"108102",206436,0.3,35.6,8,3.5,48.5,0,4.1,0,11.8,"0-19%","$200k+"
"3775","Census Tract 1096.01, Los Angeles County, California",5152,3485,88954,858,75,0,359,0,48,32,3780,102241,89416,6,37,"109601",191657,0,7,73.4,1.5,16.7,0,0.6,0.9,74.9,"60-79%","$150-199k"
"3776","Census Tract 1097, Los Angeles County, California",4701,3260,95845,1258,527,0,672,0,0,71,2173,104800,95800,6,37,"109700",200600,0,14.3,46.2,11.2,26.8,0,1.5,0,57.4,"40-59%","$200k+"
"3777","Census Tract 1112.01, Los Angeles County, California",3436,2536,86086,1732,37,0,474,0,0,54,1139,157708,78287,6,37,"111201",235995,0,13.8,33.1,1.1,50.4,0,1.6,0,34.2,"20-39%","$200k+"
"3778","Census Tract 1132.32, Los Angeles County, California",4265,3157,103988,2273,109,0,853,0,0,200,830,126829,102250,6,37,"113232",229079,0,20,19.5,2.6,53.3,0,4.7,0,22.1,"20-39%","$200k+"
"3779","Census Tract 1134.22, Los Angeles County, California",6465,4768,64921,1839,142,25,1101,0,0,58,3300,67031,72308,6,37,"113422",139339,0.4,17,51,2.2,28.4,0,0.9,0,53.6,"40-59%","$100-149k"
"3780","Census Tract 1152.02, Los Angeles County, California",5088,3410,55560,1721,317,0,660,0,0,185,2205,51143,83816,6,37,"115202",134959,0,13,43.3,6.2,33.8,0,3.6,0,49.5,"40-59%","$100-149k"
"3781","Census Tract 6.02, Madera County, California",4194,2397,28188,384,0,15,0,14,0,35,3746,31161,29282,6,39,"000602",60443,0.4,0,89.3,0,9.2,0.3,0.8,0,89.7,"80-89%","$50-74k"
"3782","Census Tract 5.03, Madera County, California",9348,5971,63663,3290,220,0,326,0,0,15,5497,57342,80082,6,39,"000503",137424,0,3.5,58.8,2.4,35.2,0,0.2,0,61.2,"60-79%","$100-149k"
"3783","Census Tract 5.06, Madera County, California",6630,3944,59351,1385,208,0,172,0,0,91,4774,60833,51618,6,39,"000506",112451,0,2.6,72,3.1,20.9,0,1.4,0,75.1,"60-79%","$100-149k"
"3784","Census Tract 7, Madera County, California",12113,7439,58218,3571,253,178,321,27,158,256,7349,75982,62042,6,39,"000700",138024,1.5,2.7,60.7,2.1,29.5,0.2,2.1,1.3,64.3,"60-79%","$100-149k"
"3785","Census Tract 8, Madera County, California",6542,3482,24500,1039,46,8,0,0,0,47,5402,22636,35458,6,39,"000800",58094,0.1,0,82.6,0.7,15.9,0,0.7,0,83.4,"80-89%","$50-74k"
"3786","Census Tract 9, Madera County, California",10199,5169,33104,152,462,0,248,0,0,133,9204,30292,43036,6,39,"000900",73328,0,2.4,90.2,4.5,1.5,0,1.3,0,94.7,"90-100%","$50-74k"
"3787","Census Tract 5.02, Madera County, California",11795,5866,40682,1124,375,51,210,0,0,49,9986,41827,43911,6,39,"000502",85738,0.4,1.8,84.7,3.2,9.5,0,0.4,0,88.3,"80-89%","$75-99k"
"3788","Census Tract 5.08, Madera County, California",7382,4576,54679,2445,121,25,71,9,61,171,4479,50625,80950,6,39,"000508",131575,0.3,1,60.7,1.6,33.1,0.1,2.3,0.8,62.6,"60-79%","$100-149k"
"3789","Census Tract 1.03, Madera County, California",5146,4090,49768,4863,0,58,28,0,0,0,197,47977,58618,6,39,"000103",106595,1.1,0.5,3.8,0,94.5,0,0,0,4.9,"0-19%","$100-149k"
"3790","Census Tract 112, Mendocino County, California",2945,2045,41004,1723,17,0,0,0,0,79,1126,36250,44911,6,45,"011200",81161,0,0,38.2,0.6,58.5,0,2.7,0,38.8,"20-39%","$75-99k"
"3791","Census Tract 115, Mendocino County, California",6725,4255,39948,3575,96,121,149,56,0,284,2444,32171,55625,6,45,"011500",87796,1.8,2.2,36.3,1.4,53.2,0.8,4.2,0,39.5,"20-39%","$75-99k"
"3792","Census Tract 114, Mendocino County, California",4391,3271,71385,3399,36,43,61,0,4,337,511,91442,68472,6,45,"011400",159914,1,1.4,11.6,0.8,77.4,0,7.7,0.1,13.4,"0-19%","$150-199k"
"3793","Census Tract 116, Mendocino County, California",5883,3637,30208,2480,46,41,15,0,99,227,2975,46875,31675,6,45,"011600",78550,0.7,0.3,50.6,0.8,42.2,0,3.9,1.7,52.1,"40-59%","$75-99k"
"3794","Census Tract 118, Mendocino County, California",2308,1606,57955,1602,0,163,86,0,0,23,434,32500,61406,6,45,"011800",93906,7.1,3.7,18.8,0,69.4,0,1,0,25.9,"20-39%","$75-99k"
"3795","Census Tract 117, Mendocino County, California",4235,3144,71761,2879,92,164,226,1,0,220,653,38603,78438,6,45,"011700",117041,3.9,5.3,15.4,2.2,68,0,5.2,0,21.5,"20-39%","$100-149k"
"3796","Census Tract 106, Mendocino County, California",6316,4499,46927,5408,0,25,38,28,0,223,594,53203,47453,6,45,"010600",100656,0.4,0.6,9.4,0,85.6,0.4,3.5,0,9.8,"0-19%","$100-149k"
"3797","Census Tract 109, Mendocino County, California",4689,3191,47201,2704,3,41,94,0,0,74,1773,57422,58824,6,45,"010900",116246,0.9,2,37.8,0.1,57.7,0,1.6,0,38.8,"20-39%","$100-149k"
"3798","Census Tract 107, Mendocino County, California",6255,4323,34159,4241,17,270,98,0,0,352,1277,46574,34632,6,45,"010700",81206,4.3,1.6,20.4,0.3,67.8,0,5.6,0,25,"20-39%","$75-99k"
"3799","Census Tract 108.02, Mendocino County, California",1940,1278,53981,1619,8,11,7,0,4,19,272,50278,39886,6,45,"010802",90164,0.6,0.4,14,0.4,83.5,0,1,0.2,15,"0-19%","$75-99k"
"3800","Census Tract 113, Mendocino County, California",5931,3775,36828,3143,17,157,156,0,0,97,2361,32195,45962,6,45,"011300",78157,2.6,2.6,39.8,0.3,53,0,1.6,0,42.7,"40-59%","$75-99k"
"3801","Census Tract 101, Mendocino County, California",2521,1668,36058,1079,24,693,2,4,29,238,452,31583,40625,6,45,"010100",72208,27.5,0.1,17.9,1,42.8,0.2,9.4,1.2,46.4,"40-59%","$50-74k"
"3802","Census Tract 102, Mendocino County, California",3714,2931,37543,2748,23,365,21,5,0,176,376,47589,31434,6,45,"010200",79023,9.8,0.6,10.1,0.6,74,0.1,4.7,0,20.5,"20-39%","$75-99k"
"3803","Census Tract 104, Mendocino County, California",3318,2339,43889,2280,61,45,62,21,0,44,805,48125,43194,6,45,"010400",91319,1.4,1.9,24.3,1.8,68.7,0.6,1.3,0,27.5,"20-39%","$75-99k"
"3804","Census Tract 108.01, Mendocino County, California",5992,3917,59970,3793,5,331,77,0,0,110,1676,54167,70208,6,45,"010801",124375,5.5,1.3,28,0.1,63.3,0,1.8,0,33.6,"20-39%","$100-149k"
"3805","Census Tract 105, Mendocino County, California",4506,3140,39972,2641,39,28,32,25,13,162,1566,45272,49737,6,45,"010500",95009,0.6,0.7,34.8,0.9,58.6,0.6,3.6,0.3,36.3,"20-39%","$75-99k"
"3806","Census Tract 103, Mendocino County, California",4021,3257,50240,3194,52,13,55,0,29,63,615,60278,51587,6,45,"010300",111865,0.3,1.4,15.3,1.3,79.4,0,1.6,0.7,16.9,"0-19%","$100-149k"
"3807","Census Tract 5539.01, Los Angeles County, California",6730,3958,66083,423,248,0,362,0,26,86,5585,70000,67292,6,37,"553901",137292,0,5.4,83,3.7,6.3,0,1.3,0.4,86.7,"80-89%","$100-149k"
"3808","Census Tract 5545.16, Los Angeles County, California",3850,2902,103681,461,570,0,2278,0,0,0,541,137083,105764,6,37,"554516",242847,0,59.2,14.1,14.8,12,0,0,0,28.9,"20-39%","$200k+"
"3809","Census Tract 5551.04, Los Angeles County, California",4117,2746,67313,681,410,0,993,12,0,98,1923,88000,61906,6,37,"555104",149906,0,24.1,46.7,10,16.5,0.3,2.4,0,56.7,"40-59%","$100-149k"
"3810","Census Tract 5700.02, Los Angeles County, California",3110,1969,88359,1267,193,16,316,64,0,86,1168,94458,89792,6,37,"570002",184250,0.5,10.2,37.6,6.2,40.7,2.1,2.8,0,44.3,"40-59%","$150-199k"
"3811","Census Tract 5702.04, Los Angeles County, California",4214,2549,59872,452,791,17,419,54,5,0,2476,72908,61618,6,37,"570204",134526,0.4,9.9,58.8,18.8,10.7,1.3,0,0.1,78,"60-79%","$100-149k"
"3812","Census Tract 5720.02, Los Angeles County, California",5304,3739,66709,1830,1407,0,826,37,0,154,1050,83750,74609,6,37,"572002",158359,0,15.6,19.8,26.5,34.5,0.7,2.9,0,46.3,"40-59%","$150-199k"
"3813","Census Tract 5722.01, Los Angeles County, California",6417,4512,78506,1178,1030,0,2129,10,18,77,1975,82955,96944,6,37,"572201",179899,0,33.2,30.8,16.1,18.4,0.2,1.2,0.3,46.9,"40-59%","$150-199k"
"3814","Census Tract 5734.02, Los Angeles County, California",6765,4302,60421,1929,819,0,1765,54,0,64,2134,55000,76042,6,37,"573402",131042,0,26.1,31.5,12.1,28.5,0.8,0.9,0,43.6,"40-59%","$100-149k"
"3815","Census Tract 5741, Los Angeles County, California",5135,3723,101436,3375,99,8,396,0,0,180,1077,114605,108274,6,37,"574100",222879,0.2,7.7,21,1.9,65.7,0,3.5,0,23.1,"20-39%","$200k+"
"3816","Census Tract 5744, Los Angeles County, California",5088,3688,102132,3233,372,0,401,10,0,202,870,133906,109333,6,37,"574400",243239,0,7.9,17.1,7.3,63.5,0.2,4,0,24.4,"20-39%","$200k+"
"3817","Census Tract 1436.02, Los Angeles County, California",4503,3612,72995,3416,165,0,221,0,23,264,414,81111,57850,6,37,"143602",138961,0,4.9,9.2,3.7,75.9,0,5.9,0.5,12.9,"0-19%","$100-149k"
"3818","Census Tract 1393.03, Los Angeles County, California",4424,3314,52076,2581,388,0,247,0,35,160,1013,60487,50818,6,37,"139303",111305,0,5.6,22.9,8.8,58.3,0,3.6,0.8,31.7,"20-39%","$100-149k"
"3819","Census Tract 1396, Los Angeles County, California",5019,3793,78019,3982,66,0,406,0,0,74,491,82619,NA,6,37,"139600",NA,0,8.1,9.8,1.3,79.3,0,1.5,0,11.1,"0-19%",NA
"3820","Census Tract 1397.01, Los Angeles County, California",5521,4135,139243,4196,47,24,466,18,17,139,614,121575,213824,6,37,"139701",335399,0.4,8.4,11.1,0.9,76,0.3,2.5,0.3,12.4,"0-19%","$200k+"
"3821","Census Tract 1831.01, Los Angeles County, California",3806,2615,69519,856,0,0,285,0,16,100,2549,71129,83086,6,37,"183101",154215,0,7.5,67,0,22.5,0,2.6,0.4,67,"60-79%","$150-199k"
"3822","Census Tract 1853.10, Los Angeles County, California",3327,2132,50724,303,23,0,259,4,0,0,2738,51250,67065,6,37,"185310",118315,0,7.8,82.3,0.7,9.1,0.1,0,0,83,"80-89%","$100-149k"
"3823","Census Tract 1864.01, Los Angeles County, California",3672,2290,38375,142,0,0,482,0,0,7,3041,40962,44821,6,37,"186401",85783,0,13.1,82.8,0,3.9,0,0.2,0,82.8,"80-89%","$75-99k"
"3824","Census Tract 1897.01, Los Angeles County, California",3727,2837,90968,2652,53,0,353,0,31,195,443,128750,127153,6,37,"189701",255903,0,9.5,11.9,1.4,71.2,0,5.2,0.8,13.3,"0-19%","$200k+"
"3825","Census Tract 1907, Los Angeles County, California",3201,2475,50350,1852,136,0,154,0,0,323,736,53103,NA,6,37,"190700",NA,0,4.8,23,4.2,57.9,0,10.1,0,27.2,"20-39%",NA
"3826","Census Tract 1909.02, Los Angeles County, California",4002,2860,30923,1143,209,0,185,0,44,126,2295,52386,22599,6,37,"190902",74985,0,4.6,57.3,5.2,28.6,0,3.1,1.1,62.5,"60-79%","$50-74k"
"3827","Census Tract 1911.10, Los Angeles County, California",3754,3184,36468,2008,170,0,482,0,18,76,1000,50000,38833,6,37,"191110",88833,0,12.8,26.6,4.5,53.5,0,2,0.5,31.1,"20-39%","$75-99k"
"3828","Census Tract 1915, Los Angeles County, California",5663,4061,41559,831,21,0,1432,0,14,21,3344,40536,46848,6,37,"191500",87384,0,25.3,59,0.4,14.7,0,0.4,0.2,59.4,"40-59%","$75-99k"
"3829","Census Tract 1924.10, Los Angeles County, California",3895,3051,78333,1625,149,0,879,0,0,264,978,77443,86875,6,37,"192410",164318,0,22.6,25.1,3.8,41.7,0,6.8,0,28.9,"20-39%","$150-199k"
"3830","Census Tract 1924.20, Los Angeles County, California",4358,2922,58227,331,245,0,1304,6,0,129,2343,59977,49145,6,37,"192420",109122,0,29.9,53.8,5.6,7.6,0.1,3,0,59.4,"40-59%","$100-149k"
"3831","Census Tract 1203.02, Santa Cruz County, California",3026,2127,68458,2555,0,0,40,0,0,118,313,71167,68333,6,87,"120302",139500,0,1.3,10.3,0,84.4,0,3.9,0,10.3,"0-19%","$100-149k"
"3832","Census Tract 1002, Santa Cruz County, California",6187,4754,67989,4176,38,0,247,0,0,258,1468,56500,98073,6,87,"100200",154573,0,4,23.7,0.6,67.5,0,4.2,0,24.3,"20-39%","$150-199k"
"3833","Census Tract 1223, Santa Cruz County, California",3943,2931,78563,2488,14,0,86,0,15,170,1170,55491,117656,6,87,"122300",173147,0,2.2,29.7,0.4,63.1,0,4.3,0.4,30.1,"20-39%","$150-199k"
"3834","Census Tract 1205, Santa Cruz County, California",5558,4471,99844,4525,18,0,232,27,0,363,393,123438,129250,6,87,"120500",252688,0,4.2,7.1,0.3,81.4,0.5,6.5,0,7.4,"0-19%","$200k+"
"3835","Census Tract 1222.02, Santa Cruz County, California",2346,1750,106974,1752,17,0,87,0,0,154,336,150313,126094,6,87,"122202",276407,0,3.7,14.3,0.7,74.7,0,6.6,0,15,"0-19%","$200k+"
"3836","Census Tract 9102.01, Los Angeles County, California",3863,2558,57847,1191,594,0,106,0,0,102,1870,73295,92979,6,37,"910201",166274,0,2.7,48.4,15.4,30.8,0,2.6,0,63.8,"60-79%","$150-199k"
"3837","Census Tract 9102.05, Los Angeles County, California",1301,808,62759,508,6,8,100,10,10,78,581,NA,65000,6,37,"910205",NA,0.6,7.7,44.7,0.5,39,0.8,6,0.8,45.8,"40-59%",NA
"3838","Census Tract 9103.02, Los Angeles County, California",5633,3817,89484,2988,208,0,416,0,56,183,1782,107337,94048,6,37,"910302",201385,0,7.4,31.6,3.7,53,0,3.2,1,35.3,"20-39%","$200k+"
"3839","Census Tract 9200.20, Los Angeles County, California",6929,4610,90396,4055,104,24,403,32,33,239,2039,85809,108971,6,37,"920020",194780,0.3,5.8,29.4,1.5,58.5,0.5,3.4,0.5,31.2,"20-39%","$150-199k"
"3840","Census Tract 9200.15, Los Angeles County, California",5877,3717,131888,3761,169,0,442,0,0,292,1213,135556,140739,6,37,"920015",276295,0,7.5,20.6,2.9,64,0,5,0,23.5,"20-39%","$200k+"
"3841","Census Tract 9200.23, Los Angeles County, California",2865,1740,71667,974,85,7,0,0,0,76,1723,105179,60720,6,37,"920023",165899,0.2,0,60.1,3,34,0,2.7,0,63.3,"60-79%","$150-199k"
"3842","Census Tract 9200.33, Los Angeles County, California",619,453,57857,295,26,36,42,0,0,23,197,44583,90833,6,37,"920033",135416,5.8,6.8,31.8,4.2,47.7,0,3.7,0,41.8,"40-59%","$100-149k"
"3843","Census Tract 9200.39, Los Angeles County, California",1878,1229,125469,1091,94,0,59,0,0,69,565,142188,121923,6,37,"920039",264111,0,3.1,30.1,5,58.1,0,3.7,0,35.1,"20-39%","$200k+"
"3844","Census Tract 9200.41, Los Angeles County, California",2966,1753,77143,848,346,0,341,0,27,163,1241,71250,84917,6,37,"920041",156167,0,11.5,41.8,11.7,28.6,0,5.5,0.9,53.5,"40-59%","$150-199k"
"3845","Census Tract 9202, Los Angeles County, California",5422,4120,-666666666,881,885,1,97,28,14,435,3081,NA,NA,6,37,"920200",NA,0,1.8,56.8,16.3,16.2,0.5,8,0.3,73.1,"60-79%",NA
"3846","Census Tract 9203.03, Los Angeles County, California",1752,1115,100417,656,47,17,264,0,4,136,628,152750,61042,6,37,"920303",213792,1,15.1,35.8,2.7,37.4,0,7.8,0.2,39.5,"20-39%","$200k+"
"3847","Census Tract 9203.22, Los Angeles County, California",2844,1743,83200,1944,177,0,51,0,0,216,456,67202,117391,6,37,"920322",184593,0,1.8,16,6.2,68.4,0,7.6,0,22.2,"20-39%","$150-199k"
"3848","Census Tract 9106.03, Los Angeles County, California",6750,4091,39481,1030,675,0,100,0,51,81,4813,36071,41339,6,37,"910603",77410,0,1.5,71.3,10,15.3,0,1.2,0.8,81.3,"80-89%","$75-99k"
"3849","Census Tract 9107.05, Los Angeles County, California",12653,6580,74511,2082,1185,0,395,0,0,264,8727,70714,78710,6,37,"910705",149424,0,3.1,69,9.4,16.5,0,2.1,0,78.4,"60-79%","$100-149k"
"3850","Census Tract 9200.28, Los Angeles County, California",6883,4399,113451,3196,513,44,701,0,10,352,2067,116548,104545,6,37,"920028",221093,0.6,10.2,30,7.5,46.4,0,5.1,0.1,38.1,"20-39%","$200k+"
"3851","Census Tract 9200.32, Los Angeles County, California",3509,2128,140682,1822,147,0,451,0,0,119,970,148750,141818,6,37,"920032",290568,0,12.9,27.6,4.2,51.9,0,3.4,0,31.8,"20-39%","$200k+"
"3852","Census Tract 9200.34, Los Angeles County, California",3636,2400,76875,1477,111,15,426,0,6,184,1417,50086,101250,6,37,"920034",151336,0.4,11.7,39,3.1,40.6,0,5.1,0.2,42.5,"40-59%","$150-199k"
"3853","Census Tract 9203.12, Los Angeles County, California",5154,3664,79231,3020,327,0,354,0,7,291,1155,79297,100063,6,37,"920312",179360,0,6.9,22.4,6.3,58.6,0,5.6,0.1,28.7,"20-39%","$150-199k"
"3854","Census Tract 9203.30, Los Angeles County, California",5179,3872,93125,2887,44,0,691,19,11,215,1312,104824,105673,6,37,"920330",210497,0,13.3,25.3,0.8,55.7,0.4,4.2,0.2,26.1,"20-39%","$200k+"
"3855","Census Tract 9302, Los Angeles County, California",528,395,84375,328,31,5,0,0,0,5,159,NA,97604,6,37,"930200",NA,0.9,0,30.1,5.9,62.1,0,0.9,0,36.9,"20-39%",NA
"3856","Census Tract 5400, Los Angeles County, California",7184,4244,51047,99,225,0,119,0,13,0,6728,62813,59375,6,37,"540000",122188,0,1.7,93.7,3.1,1.4,0,0,0.2,96.8,"90-100%","$100-149k"
"3857","Census Tract 5409.02, Los Angeles County, California",4943,3301,55911,18,2649,0,0,0,0,78,2198,62550,49879,6,37,"540902",112429,0,0,44.5,53.6,0.4,0,1.6,0,98.1,"90-100%","$100-149k"
"3858","Census Tract 5415, Los Angeles County, California",6406,3342,50433,30,814,0,0,189,0,11,5362,54655,49659,6,37,"541500",104314,0,0,83.7,12.7,0.5,3,0.2,0,96.4,"90-100%","$100-149k"
"3859","Census Tract 5424.01, Los Angeles County, California",5232,2957,46472,1,1659,0,54,0,0,91,3427,47083,46136,6,37,"542401",93219,0,1,65.5,31.7,0,0,1.7,0,97.2,"90-100%","$75-99k"
"3860","Census Tract 5432.01, Los Angeles County, California",3871,2198,50000,94,1410,0,0,0,0,56,2311,46705,55526,6,37,"543201",102231,0,0,59.7,36.4,2.4,0,1.4,0,96.1,"90-100%","$100-149k"
"3861","Census Tract 5436.02, Los Angeles County, California",8158,6096,71458,1145,570,0,2955,0,0,280,3208,70625,79401,6,37,"543602",150026,0,36.2,39.3,7,14,0,3.4,0,46.3,"40-59%","$150-199k"
"3862","Census Tract 5512.02, Los Angeles County, California",7678,4764,72434,933,412,0,384,0,32,12,5905,80184,58849,6,37,"551202",139033,0,5,76.9,5.4,12.2,0,0.2,0.4,82.3,"80-89%","$100-149k"
"3863","Census Tract 5536.02, Los Angeles County, California",5076,2900,64329,270,943,0,53,144,0,16,3650,65909,70139,6,37,"553602",136048,0,1,71.9,18.6,5.3,2.8,0.3,0,90.5,"90-100%","$100-149k"
"3864","Census Tract 5537.02, Los Angeles County, California",4769,2586,50185,0,235,0,104,0,0,27,4403,56528,45379,6,37,"553702",101907,0,2.2,92.3,4.9,0,0,0.6,0,97.2,"90-100%","$100-149k"
"3865","Census Tract 5315.02, Los Angeles County, California",3403,1988,41474,13,0,0,62,0,0,0,3328,38583,50050,6,37,"531502",88633,0,1.8,97.8,0,0.4,0,0,0,97.8,"90-100%","$75-99k"
"3866","Census Tract 5319.01, Los Angeles County, California",6394,3996,39119,24,42,0,71,0,0,0,6257,34222,48517,6,37,"531901",82739,0,1.1,97.9,0.7,0.4,0,0,0,98.6,"90-100%","$75-99k"
"3867","Census Tract 3008, Los Angeles County, California",8070,5804,91017,5126,14,82,1401,0,0,433,1014,75594,93958,6,37,"300800",169552,1,17.4,12.6,0.2,63.5,0,5.4,0,13.8,"0-19%","$150-199k"
"3868","Census Tract 5331.07, Los Angeles County, California",3574,1929,33125,10,18,0,26,0,0,0,3520,30899,41417,6,37,"533107",72316,0,0.7,98.5,0.5,0.3,0,0,0,99,"90-100%","$50-74k"
"3869","Census Tract 5337.03, Los Angeles County, California",4755,2558,41019,46,0,0,0,0,0,0,4709,44559,47269,6,37,"533703",91828,0,0,99,0,1,0,0,0,99,"90-100%","$75-99k"
"3870","Census Tract 5342.01, Los Angeles County, California",4721,2466,38607,203,35,7,9,0,0,0,4467,35718,43357,6,37,"534201",79075,0.1,0.2,94.6,0.7,4.3,0,0,0,95.4,"90-100%","$75-99k"
"3871","Census Tract 3107.02, Los Angeles County, California",7161,5575,41121,4873,179,40,685,0,0,94,1290,70681,57245,6,37,"310702",127926,0.6,9.6,18,2.5,68,0,1.3,0,21.1,"20-39%","$100-149k"
"3872","Census Tract 3117, Los Angeles County, California",5876,4595,80046,3978,129,46,273,0,147,196,1107,87500,89609,6,37,"311700",177109,0.8,4.6,18.8,2.2,67.7,0,3.3,2.5,21.8,"20-39%","$150-199k"
"3873","Census Tract 4010.02, Los Angeles County, California",3822,2745,73813,2289,58,0,415,25,22,154,859,110179,96447,6,37,"401002",206626,0,10.9,22.5,1.5,59.9,0.7,4,0.6,24,"20-39%","$200k+"
"3874","Census Tract 4021.02, Los Angeles County, California",4801,3123,67268,671,518,37,477,119,0,84,2895,79531,72759,6,37,"402102",152290,0.8,9.9,60.3,10.8,14,2.5,1.7,0,71.9,"60-79%","$150-199k"
"3875","Census Tract 4033.05, Los Angeles County, California",2274,1549,87232,248,34,0,1518,95,0,85,294,119063,87609,6,37,"403305",206672,0,66.8,12.9,1.5,10.9,4.2,3.7,0,14.4,"0-19%","$200k+"
